"","Fecha_I","Hora_I","Des-I","Emp-I","Fecha_O","Hora_O","Des-O","Emp-O","DIA","MES","DIANOM","OPERA","SIGLADES","temporada_alta","diff_min","periodo_dia","atraso_15"
"2708","2017-03-03","6:00:00","MPTO","CMP","2017-03-03","5:58:00","MPTO","CMP",3,3,"Viernes","Copa Air","Ciudad de Panama",1,2,"mañana",0
"2709","2017-03-04","6:00:00","MPTO","CMP","2017-03-04","5:58:00","MPTO","CMP",4,3,"Sabado","Copa Air","Ciudad de Panama",0,2,"mañana",0
"2710","2017-03-06","6:00:00","MPTO","CMP","2017-03-06","5:51:00","MPTO","CMP",6,3,"Lunes","Copa Air","Ciudad de Panama",0,9,"mañana",0
"2711","2017-03-07","6:00:00","MPTO","CMP","2017-03-07","5:53:00","MPTO","CMP",7,3,"Martes","Copa Air","Ciudad de Panama",0,7,"mañana",0
"2712","2017-03-08","6:00:00","MPTO","CMP","2017-03-08","5:48:00","MPTO","CMP",8,3,"Miercoles","Copa Air","Ciudad de Panama",0,12,"mañana",0
"2713","2017-03-09","6:00:00","MPTO","CMP","2017-03-09","5:48:00","MPTO","CMP",9,3,"Jueves","Copa Air","Ciudad de Panama",0,12,"mañana",0
"2714","2017-03-10","6:00:00","MPTO","CMP","2017-03-10","5:53:00","MPTO","CMP",10,3,"Viernes","Copa Air","Ciudad de Panama",0,7,"mañana",0
"2715","2017-03-11","6:00:00","MPTO","CMP","2017-03-11","5:53:00","MPTO","CMP",11,3,"Sabado","Copa Air","Ciudad de Panama",0,7,"mañana",0
"2716","2017-03-12","6:00:00","MPTO","CMP","2017-03-12","5:52:00","MPTO","CMP",12,3,"Domingo","Copa Air","Ciudad de Panama",0,8,"mañana",0
"2717","2017-03-13","6:00:00","MPTO","CMP","2017-03-13","5:52:00","MPTO","CMP",13,3,"Lunes","Copa Air","Ciudad de Panama",0,8,"mañana",0
"2718","2017-03-15","6:00:00","MPTO","CMP","2017-03-15","5:53:00","MPTO","CMP",15,3,"Miercoles","Copa Air","Ciudad de Panama",0,7,"mañana",0
"2719","2017-03-16","6:00:00","MPTO","CMP","2017-03-16","5:48:00","MPTO","CMP",16,3,"Jueves","Copa Air","Ciudad de Panama",0,12,"mañana",0
"2720","2017-03-17","6:00:00","MPTO","CMP","2017-03-17","5:47:00","MPTO","CMP",17,3,"Viernes","Copa Air","Ciudad de Panama",0,13,"mañana",0
"2721","2017-03-19","6:00:00","MPTO","CMP","2017-03-19","5:59:00","MPTO","CMP",19,3,"Domingo","Copa Air","Ciudad de Panama",0,1,"mañana",0
"2722","2017-03-20","6:00:00","MPTO","CMP","2017-03-20","5:53:00","MPTO","CMP",20,3,"Lunes","Copa Air","Ciudad de Panama",0,7,"mañana",0
"2723","2017-03-21","6:00:00","MPTO","CMP","2017-03-21","5:54:00","MPTO","CMP",21,3,"Martes","Copa Air","Ciudad de Panama",0,6,"mañana",0
"2724","2017-03-22","6:00:00","MPTO","CMP","2017-03-22","5:56:00","MPTO","CMP",22,3,"Miercoles","Copa Air","Ciudad de Panama",0,4,"mañana",0
"2725","2017-03-23","6:00:00","MPTO","CMP","2017-03-23","5:55:00","MPTO","CMP",23,3,"Jueves","Copa Air","Ciudad de Panama",0,5,"mañana",0
"2726","2017-03-24","6:00:00","MPTO","CMP","2017-03-24","5:57:00","MPTO","CMP",24,3,"Viernes","Copa Air","Ciudad de Panama",0,3,"mañana",0
"2727","2017-03-25","6:00:00","MPTO","CMP","2017-03-25","5:51:00","MPTO","CMP",25,3,"Sabado","Copa Air","Ciudad de Panama",0,9,"mañana",0
"2728","2017-03-26","6:00:00","MPTO","CMP","2017-03-26","5:56:00","MPTO","CMP",26,3,"Domingo","Copa Air","Ciudad de Panama",0,4,"mañana",0
"2729","2017-03-27","6:00:00","MPTO","CMP","2017-03-27","5:55:00","MPTO","CMP",27,3,"Lunes","Copa Air","Ciudad de Panama",0,5,"mañana",0
"2730","2017-03-28","6:00:00","MPTO","CMP","2017-03-28","5:56:00","MPTO","CMP",28,3,"Martes","Copa Air","Ciudad de Panama",0,4,"mañana",0
"2731","2017-03-29","6:00:00","MPTO","CMP","2017-03-29","5:47:00","MPTO","CMP",29,3,"Miercoles","Copa Air","Ciudad de Panama",0,13,"mañana",0
"2732","2017-03-31","6:00:00","MPTO","CMP","2017-03-31","5:55:00","MPTO","CMP",31,3,"Viernes","Copa Air","Ciudad de Panama",0,5,"mañana",0
"2733","2017-03-01","12:04:00","MPTO","CMP","2017-03-01","12:01:00","MPTO","CMP",1,3,"Miercoles","Copa Air","Ciudad de Panama",1,3,"tarde",0
"2734","2017-03-02","12:04:00","MPTO","CMP","2017-03-02","12:03:00","MPTO","CMP",2,3,"Jueves","Copa Air","Ciudad de Panama",1,1,"tarde",0
"2735","2017-03-03","12:04:00","MPTO","CMP","2017-03-03","11:57:00","MPTO","CMP",3,3,"Viernes","Copa Air","Ciudad de Panama",1,7,"tarde",0
"2736","2017-03-04","12:04:00","MPTO","CMP","2017-03-04","11:58:00","MPTO","CMP",4,3,"Sabado","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2737","2017-03-05","12:04:00","MPTO","CMP","2017-03-05","11:56:00","MPTO","CMP",5,3,"Domingo","Copa Air","Ciudad de Panama",0,8,"tarde",0
"2738","2017-03-06","12:04:00","MPTO","CMP","2017-03-06","11:58:00","MPTO","CMP",6,3,"Lunes","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2739","2017-03-07","12:04:00","MPTO","CMP","2017-03-07","11:59:00","MPTO","CMP",7,3,"Martes","Copa Air","Ciudad de Panama",0,5,"tarde",0
"2740","2017-03-08","12:04:00","MPTO","CMP","2017-03-08","11:59:00","MPTO","CMP",8,3,"Miercoles","Copa Air","Ciudad de Panama",0,5,"tarde",0
"2741","2017-03-09","12:04:00","MPTO","CMP","2017-03-09","12:09:00","MPTO","CMP",9,3,"Jueves","Copa Air","Ciudad de Panama",0,5,"tarde",0
"2742","2017-03-10","12:04:00","MPTO","CMP","2017-03-10","11:58:00","MPTO","CMP",10,3,"Viernes","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2743","2017-03-11","12:04:00","MPTO","CMP","2017-03-11","12:00:00","MPTO","CMP",11,3,"Sabado","Copa Air","Ciudad de Panama",0,4,"tarde",0
"2744","2017-03-12","12:04:00","MPTO","CMP","2017-03-12","11:50:00","MPTO","CMP",12,3,"Domingo","Copa Air","Ciudad de Panama",0,14,"tarde",0
"2745","2017-03-13","12:04:00","MPTO","CMP","2017-03-13","11:58:00","MPTO","CMP",13,3,"Lunes","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2746","2017-03-14","12:04:00","MPTO","CMP","2017-03-14","12:03:00","MPTO","CMP",14,3,"Martes","Copa Air","Ciudad de Panama",0,1,"tarde",0
"2747","2017-03-15","12:04:00","MPTO","CMP","2017-03-15","11:58:00","MPTO","CMP",15,3,"Miercoles","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2748","2017-03-16","12:04:00","MPTO","CMP","2017-03-16","11:53:00","MPTO","CMP",16,3,"Jueves","Copa Air","Ciudad de Panama",0,11,"tarde",0
"2749","2017-03-17","12:04:00","MPTO","CMP","2017-03-17","12:06:00","MPTO","CMP",17,3,"Viernes","Copa Air","Ciudad de Panama",0,2,"tarde",0
"2750","2017-03-18","12:04:00","MPTO","CMP","2017-03-18","11:56:00","MPTO","CMP",18,3,"Sabado","Copa Air","Ciudad de Panama",0,8,"tarde",0
"2751","2017-03-19","12:04:00","MPTO","CMP","2017-03-19","12:00:00","MPTO","CMP",19,3,"Domingo","Copa Air","Ciudad de Panama",0,4,"tarde",0
"2752","2017-03-20","12:04:00","MPTO","CMP","2017-03-20","11:57:00","MPTO","CMP",20,3,"Lunes","Copa Air","Ciudad de Panama",0,7,"tarde",0
"2753","2017-03-22","12:04:00","MPTO","CMP","2017-03-22","11:56:00","MPTO","CMP",22,3,"Miercoles","Copa Air","Ciudad de Panama",0,8,"tarde",0
"2754","2017-03-23","12:04:00","MPTO","CMP","2017-03-23","12:07:00","MPTO","CMP",23,3,"Jueves","Copa Air","Ciudad de Panama",0,3,"tarde",0
"2755","2017-03-24","12:04:00","MPTO","CMP","2017-03-24","11:59:00","MPTO","CMP",24,3,"Viernes","Copa Air","Ciudad de Panama",0,5,"tarde",0
"2756","2017-03-25","12:04:00","MPTO","CMP","2017-03-25","11:58:00","MPTO","CMP",25,3,"Sabado","Copa Air","Ciudad de Panama",0,6,"tarde",0
"2757","2017-03-26","12:04:00","MPTO","CMP","2017-03-26","12:03:00","MPTO","CMP",26,3,"Domingo","Copa Air","Ciudad de Panama",0,1,"tarde",0
"2758","2017-03-27","12:04:00","MPTO","CMP","2017-03-27","12:04:00","MPTO","CMP",27,3,"Lunes","Copa Air","Ciudad de Panama",0,0,"tarde",0
"2759","2017-03-28","12:04:00","MPTO","CMP","2017-03-28","11:53:00","MPTO","CMP",28,3,"Martes","Copa Air","Ciudad de Panama",0,11,"tarde",0
"2760","2017-03-29","12:04:00","MPTO","CMP","2017-03-29","11:54:00","MPTO","CMP",29,3,"Miercoles","Copa Air","Ciudad de Panama",0,10,"tarde",0
"2761","2017-03-30","12:04:00","MPTO","CMP","2017-03-30","11:52:00","MPTO","CMP",30,3,"Jueves","Copa Air","Ciudad de Panama",0,12,"tarde",0
"2762","2017-03-31","12:04:00","MPTO","CMP","2017-03-31","12:03:00","MPTO","CMP",31,3,"Viernes","Copa Air","Ciudad de Panama",0,1,"tarde",0
"2763","2017-03-02","3:21:00","MPTO","CMP","2017-03-02","3:15:00","MPTO","CMP",2,3,"Jueves","Copa Air","Ciudad de Panama",1,6,"noche",0
"2764","2017-03-03","3:21:00","MPTO","CMP","2017-03-03","3:16:00","MPTO","CMP",3,3,"Viernes","Copa Air","Ciudad de Panama",1,5,"noche",0
"2765","2017-03-04","3:21:00","MPTO","CMP","2017-03-04","3:07:00","MPTO","CMP",4,3,"Sabado","Copa Air","Ciudad de Panama",0,14,"noche",0
"2766","2017-03-05","3:21:00","MPTO","CMP","2017-03-05","3:17:00","MPTO","CMP",5,3,"Domingo","Copa Air","Ciudad de Panama",0,4,"noche",0
"2767","2017-03-06","3:21:00","MPTO","CMP","2017-03-06","3:17:00","MPTO","CMP",6,3,"Lunes","Copa Air","Ciudad de Panama",0,4,"noche",0
"2768","2017-03-09","3:21:00","MPTO","CMP","2017-03-09","3:31:00","MPTO","CMP",9,3,"Jueves","Copa Air","Ciudad de Panama",0,10,"noche",0
"2769","2017-03-10","3:21:00","MPTO","CMP","2017-03-10","3:12:00","MPTO","CMP",10,3,"Viernes","Copa Air","Ciudad de Panama",0,9,"noche",0
"2770","2017-03-11","3:21:00","MPTO","CMP","2017-03-11","3:20:00","MPTO","CMP",11,3,"Sabado","Copa Air","Ciudad de Panama",0,1,"noche",0
"2771","2017-03-12","3:21:00","MPTO","CMP","2017-03-12","3:09:00","MPTO","CMP",12,3,"Domingo","Copa Air","Ciudad de Panama",0,12,"noche",0
"2772","2017-03-13","3:21:00","MPTO","CMP","2017-03-13","3:19:00","MPTO","CMP",13,3,"Lunes","Copa Air","Ciudad de Panama",0,2,"noche",0
"2773","2017-03-15","3:21:00","MPTO","CMP","2017-03-15","3:24:00","MPTO","CMP",15,3,"Miercoles","Copa Air","Ciudad de Panama",0,3,"noche",0
"2774","2017-03-18","3:21:00","MPTO","CMP","2017-03-18","3:16:00","MPTO","CMP",18,3,"Sabado","Copa Air","Ciudad de Panama",0,5,"noche",0
"2775","2017-03-19","3:21:00","MPTO","CMP","2017-03-19","3:13:00","MPTO","CMP",19,3,"Domingo","Copa Air","Ciudad de Panama",0,8,"noche",0
"2776","2017-03-20","3:21:00","MPTO","CMP","2017-03-20","3:20:00","MPTO","CMP",20,3,"Lunes","Copa Air","Ciudad de Panama",0,1,"noche",0
"2777","2017-03-21","3:21:00","MPTO","CMP","2017-03-21","3:21:00","MPTO","CMP",21,3,"Martes","Copa Air","Ciudad de Panama",0,0,"noche",0
"2778","2017-03-22","3:21:00","MPTO","CMP","2017-03-22","3:13:00","MPTO","CMP",22,3,"Miercoles","Copa Air","Ciudad de Panama",0,8,"noche",0
"2779","2017-03-23","3:21:00","MPTO","CMP","2017-03-23","3:14:00","MPTO","CMP",23,3,"Jueves","Copa Air","Ciudad de Panama",0,7,"noche",0
"2780","2017-03-24","3:21:00","MPTO","CMP","2017-03-24","3:28:00","MPTO","CMP",24,3,"Viernes","Copa Air","Ciudad de Panama",0,7,"noche",0
"2781","2017-03-25","3:21:00","MPTO","CMP","2017-03-25","3:15:00","MPTO","CMP",25,3,"Sabado","Copa Air","Ciudad de Panama",0,6,"noche",0
"2782","2017-03-26","3:21:00","MPTO","CMP","2017-03-26","3:11:00","MPTO","CMP",26,3,"Domingo","Copa Air","Ciudad de Panama",0,10,"noche",0
"2783","2017-03-28","3:21:00","MPTO","CMP","2017-03-28","3:09:00","MPTO","CMP",28,3,"Martes","Copa Air","Ciudad de Panama",0,12,"noche",0
"2784","2017-03-29","3:21:00","MPTO","CMP","2017-03-29","3:17:00","MPTO","CMP",29,3,"Miercoles","Copa Air","Ciudad de Panama",0,4,"noche",0
"2785","2017-03-31","3:21:00","MPTO","CMP","2017-03-31","3:23:00","MPTO","CMP",31,3,"Viernes","Copa Air","Ciudad de Panama",0,2,"noche",0
"2786","2017-03-01","1:32:00","MPTO","CMP","2017-03-01","1:36:00","MPTO","CMP",1,3,"Miercoles","Copa Air","Ciudad de Panama",1,4,"noche",0
"2787","2017-03-02","1:32:00","MPTO","CMP","2017-03-02","1:28:00","MPTO","CMP",2,3,"Jueves","Copa Air","Ciudad de Panama",1,4,"noche",0
"2788","2017-03-03","1:32:00","MPTO","CMP","2017-03-03","1:28:00","MPTO","CMP",3,3,"Viernes","Copa Air","Ciudad de Panama",1,4,"noche",0
"2789","2017-03-04","1:32:00","MPTO","CMP","2017-03-04","1:35:00","MPTO","CMP",4,3,"Sabado","Copa Air","Ciudad de Panama",0,3,"noche",0
"2790","2017-03-05","1:32:00","MPTO","CMP","2017-03-05","1:34:00","MPTO","CMP",5,3,"Domingo","Copa Air","Ciudad de Panama",0,2,"noche",0
"2791","2017-03-06","1:32:00","MPTO","CMP","2017-03-06","1:54:00","MPTO","CMP",6,3,"Lunes","Copa Air","Ciudad de Panama",0,22,"noche",1
"2792","2017-03-07","1:32:00","MPTO","CMP","2017-03-07","1:33:00","MPTO","CMP",7,3,"Martes","Copa Air","Ciudad de Panama",0,1,"noche",0
"2793","2017-03-08","1:32:00","MPTO","CMP","2017-03-08","1:45:00","MPTO","CMP",8,3,"Miercoles","Copa Air","Ciudad de Panama",0,13,"noche",0
"2794","2017-03-09","1:32:00","MPTO","CMP","2017-03-09","1:26:00","MPTO","CMP",9,3,"Jueves","Copa Air","Ciudad de Panama",0,6,"noche",0
"2795","2017-03-10","1:32:00","MPTO","CMP","2017-03-10","1:49:00","MPTO","CMP",10,3,"Viernes","Copa Air","Ciudad de Panama",0,17,"noche",1
"2796","2017-03-11","1:32:00","MPTO","CMP","2017-03-11","1:35:00","MPTO","CMP",11,3,"Sabado","Copa Air","Ciudad de Panama",0,3,"noche",0
"2797","2017-03-12","1:32:00","MPTO","CMP","2017-03-12","1:25:00","MPTO","CMP",12,3,"Domingo","Copa Air","Ciudad de Panama",0,7,"noche",0
"2798","2017-03-13","1:32:00","MPTO","CMP","2017-03-13","1:36:00","MPTO","CMP",13,3,"Lunes","Copa Air","Ciudad de Panama",0,4,"noche",0
"2799","2017-03-14","1:32:00","MPTO","CMP","2017-03-14","1:40:00","MPTO","CMP",14,3,"Martes","Copa Air","Ciudad de Panama",0,8,"noche",0
"2800","2017-03-15","1:32:00","MPTO","CMP","2017-03-15","1:30:00","MPTO","CMP",15,3,"Miercoles","Copa Air","Ciudad de Panama",0,2,"noche",0
"2801","2017-03-16","1:32:00","MPTO","CMP","2017-03-16","1:27:00","MPTO","CMP",16,3,"Jueves","Copa Air","Ciudad de Panama",0,5,"noche",0
"2802","2017-03-17","1:32:00","MPTO","CMP","2017-03-17","1:37:00","MPTO","CMP",17,3,"Viernes","Copa Air","Ciudad de Panama",0,5,"noche",0
"2803","2017-03-18","1:32:00","MPTO","CMP","2017-03-18","1:35:00","MPTO","CMP",18,3,"Sabado","Copa Air","Ciudad de Panama",0,3,"noche",0
"2804","2017-03-19","1:32:00","MPTO","CMP","2017-03-19","1:19:00","MPTO","CMP",19,3,"Domingo","Copa Air","Ciudad de Panama",0,13,"noche",0
"2805","2017-03-20","1:32:00","MPTO","CMP","2017-03-20","1:33:00","MPTO","CMP",20,3,"Lunes","Copa Air","Ciudad de Panama",0,1,"noche",0
"2806","2017-03-21","1:32:00","MPTO","CMP","2017-03-21","1:31:00","MPTO","CMP",21,3,"Martes","Copa Air","Ciudad de Panama",0,1,"noche",0
"2807","2017-03-22","1:32:00","MPTO","CMP","2017-03-22","1:31:00","MPTO","CMP",22,3,"Miercoles","Copa Air","Ciudad de Panama",0,1,"noche",0
"2808","2017-03-23","1:32:00","MPTO","CMP","2017-03-23","1:34:00","MPTO","CMP",23,3,"Jueves","Copa Air","Ciudad de Panama",0,2,"noche",0
"2809","2017-03-24","1:32:00","MPTO","CMP","2017-03-24","2:02:00","MPTO","CMP",24,3,"Viernes","Copa Air","Ciudad de Panama",0,30,"noche",1
"2810","2017-03-25","1:32:00","MPTO","CMP","2017-03-25","1:22:00","MPTO","CMP",25,3,"Sabado","Copa Air","Ciudad de Panama",0,10,"noche",0
"2811","2017-03-26","1:32:00","MPTO","CMP","2017-03-26","1:37:00","MPTO","CMP",26,3,"Domingo","Copa Air","Ciudad de Panama",0,5,"noche",0
"2812","2017-03-27","1:32:00","MPTO","CMP","2017-03-27","1:25:00","MPTO","CMP",27,3,"Lunes","Copa Air","Ciudad de Panama",0,7,"noche",0
"2813","2017-03-28","1:32:00","MPTO","CMP","2017-03-28","1:34:00","MPTO","CMP",28,3,"Martes","Copa Air","Ciudad de Panama",0,2,"noche",0
"2814","2017-03-29","1:32:00","MPTO","CMP","2017-03-29","1:31:00","MPTO","CMP",29,3,"Miercoles","Copa Air","Ciudad de Panama",0,1,"noche",0
"2815","2017-03-30","1:32:00","MPTO","CMP","2017-03-30","1:34:00","MPTO","CMP",30,3,"Jueves","Copa Air","Ciudad de Panama",0,2,"noche",0
"2816","2017-03-31","1:32:00","MPTO","CMP","2017-03-31","1:32:00","MPTO","CMP",31,3,"Viernes","Copa Air","Ciudad de Panama",0,0,"noche",0
"2817","2017-03-01","1:27:00","MPTO","CMP","2017-03-01","1:25:00","MPTO","CMP",1,3,"Miercoles","Copa Air","Ciudad de Panama",1,2,"noche",0
"2818","2017-03-02","1:27:00","MPTO","CMP","2017-03-02","1:18:00","MPTO","CMP",2,3,"Jueves","Copa Air","Ciudad de Panama",1,9,"noche",0
"2819","2017-03-03","1:27:00","MPTO","CMP","2017-03-03","1:30:00","MPTO","CMP",3,3,"Viernes","Copa Air","Ciudad de Panama",1,3,"noche",0
"2820","2017-03-04","1:27:00","MPTO","CMP","2017-03-04","1:16:00","MPTO","CMP",4,3,"Sabado","Copa Air","Ciudad de Panama",0,11,"noche",0
"2821","2017-03-06","1:27:00","MPTO","CMP","2017-03-06","1:32:00","MPTO","CMP",6,3,"Lunes","Copa Air","Ciudad de Panama",0,5,"noche",0
"2822","2017-03-07","1:27:00","MPTO","CMP","2017-03-07","1:21:00","MPTO","CMP",7,3,"Martes","Copa Air","Ciudad de Panama",0,6,"noche",0
"2823","2017-03-08","1:27:00","MPTO","CMP","2017-03-08","1:25:00","MPTO","CMP",8,3,"Miercoles","Copa Air","Ciudad de Panama",0,2,"noche",0
"2824","2017-03-09","1:27:00","MPTO","CMP","2017-03-09","1:39:00","MPTO","CMP",9,3,"Jueves","Copa Air","Ciudad de Panama",0,12,"noche",0
"2825","2017-03-10","1:27:00","MPTO","CMP","2017-03-10","1:32:00","MPTO","CMP",10,3,"Viernes","Copa Air","Ciudad de Panama",0,5,"noche",0
"2826","2017-03-11","1:27:00","MPTO","CMP","2017-03-11","1:22:00","MPTO","CMP",11,3,"Sabado","Copa Air","Ciudad de Panama",0,5,"noche",0
"2827","2017-03-12","1:27:00","MPTO","CMP","2017-03-12","1:22:00","MPTO","CMP",12,3,"Domingo","Copa Air","Ciudad de Panama",0,5,"noche",0
"2828","2017-03-13","1:27:00","MPTO","CMP","2017-03-13","1:17:00","MPTO","CMP",13,3,"Lunes","Copa Air","Ciudad de Panama",0,10,"noche",0
"2829","2017-03-14","1:27:00","MPTO","CMP","2017-03-14","1:22:00","MPTO","CMP",14,3,"Martes","Copa Air","Ciudad de Panama",0,5,"noche",0
"2830","2017-03-15","1:27:00","MPTO","CMP","2017-03-15","1:19:00","MPTO","CMP",15,3,"Miercoles","Copa Air","Ciudad de Panama",0,8,"noche",0
"2831","2017-03-16","1:27:00","MPTO","CMP","2017-03-16","1:13:00","MPTO","CMP",16,3,"Jueves","Copa Air","Ciudad de Panama",0,14,"noche",0
"2832","2017-03-17","1:27:00","MPTO","CMP","2017-03-17","1:16:00","MPTO","CMP",17,3,"Viernes","Copa Air","Ciudad de Panama",0,11,"noche",0
"2833","2017-03-18","1:27:00","MPTO","CMP","2017-03-18","1:40:00","MPTO","CMP",18,3,"Sabado","Copa Air","Ciudad de Panama",0,13,"noche",0
"2834","2017-03-19","1:27:00","MPTO","CMP","2017-03-19","1:25:00","MPTO","CMP",19,3,"Domingo","Copa Air","Ciudad de Panama",0,2,"noche",0
"2835","2017-03-20","1:27:00","MPTO","CMP","2017-03-20","1:17:00","MPTO","CMP",20,3,"Lunes","Copa Air","Ciudad de Panama",0,10,"noche",0
"2836","2017-03-21","1:27:00","MPTO","CMP","2017-03-21","1:24:00","MPTO","CMP",21,3,"Martes","Copa Air","Ciudad de Panama",0,3,"noche",0
"2837","2017-03-22","1:27:00","MPTO","CMP","2017-03-22","1:26:00","MPTO","CMP",22,3,"Miercoles","Copa Air","Ciudad de Panama",0,1,"noche",0
"2838","2017-03-23","1:27:00","MPTO","CMP","2017-03-23","1:21:00","MPTO","CMP",23,3,"Jueves","Copa Air","Ciudad de Panama",0,6,"noche",0
"2839","2017-03-24","1:27:00","MPTO","CMP","2017-03-24","1:24:00","MPTO","CMP",24,3,"Viernes","Copa Air","Ciudad de Panama",0,3,"noche",0
"2840","2017-03-25","1:27:00","MPTO","CMP","2017-03-25","1:19:00","MPTO","CMP",25,3,"Sabado","Copa Air","Ciudad de Panama",0,8,"noche",0
"2841","2017-03-26","1:27:00","MPTO","CMP","2017-03-26","1:14:00","MPTO","CMP",26,3,"Domingo","Copa Air","Ciudad de Panama",0,13,"noche",0
"2842","2017-03-27","1:27:00","MPTO","CMP","2017-03-27","1:32:00","MPTO","CMP",27,3,"Lunes","Copa Air","Ciudad de Panama",0,5,"noche",0
"2843","2017-03-30","1:27:00","MPTO","CMP","2017-03-30","1:22:00","MPTO","CMP",30,3,"Jueves","Copa Air","Ciudad de Panama",0,5,"noche",0
"2844","2017-03-31","1:27:00","MPTO","CMP","2017-03-31","1:28:00","MPTO","CMP",31,3,"Viernes","Copa Air","Ciudad de Panama",0,1,"noche",0
"2845","2017-03-01","21:50:00","KATL","DAL","2017-03-01","21:46:00","KATL","DAL",1,3,"Miercoles","Delta Air","Atlanta",1,4,"noche",0
"2846","2017-03-02","21:50:00","KATL","DAL","2017-03-02","21:41:00","KATL","DAL",2,3,"Jueves","Delta Air","Atlanta",1,9,"noche",0
"2847","2017-03-03","21:50:00","KATL","DAL","2017-03-03","21:45:00","KATL","DAL",3,3,"Viernes","Delta Air","Atlanta",1,5,"noche",0
"2848","2017-03-04","21:50:00","KATL","DAL","2017-03-04","21:45:00","KATL","DAL",4,3,"Sabado","Delta Air","Atlanta",0,5,"noche",0
"2849","2017-03-05","21:50:00","KATL","DAL","2017-03-05","21:38:00","KATL","DAL",5,3,"Domingo","Delta Air","Atlanta",0,12,"noche",0
"2850","2017-03-06","21:50:00","KATL","DAL","2017-03-06","21:37:00","KATL","DAL",6,3,"Lunes","Delta Air","Atlanta",0,13,"noche",0
"2851","2017-03-07","21:50:00","KATL","DAL","2017-03-07","21:43:00","KATL","DAL",7,3,"Martes","Delta Air","Atlanta",0,7,"noche",0
"2852","2017-03-08","21:50:00","KATL","DAL","2017-03-08","21:46:00","KATL","DAL",8,3,"Miercoles","Delta Air","Atlanta",0,4,"noche",0
"2853","2017-03-09","21:50:00","KATL","DAL","2017-03-09","21:54:00","KATL","DAL",9,3,"Jueves","Delta Air","Atlanta",0,4,"noche",0
"2854","2017-03-10","21:50:00","KATL","DAL","2017-03-10","21:50:00","KATL","DAL",10,3,"Viernes","Delta Air","Atlanta",0,0,"noche",0
"2855","2017-03-11","20:50:00","KATL","DAL","2017-03-11","20:40:00","KATL","DAL",11,3,"Sabado","Delta Air","Atlanta",0,10,"noche",0
"2856","2017-03-12","20:50:00","KATL","DAL","2017-03-12","20:47:00","KATL","DAL",12,3,"Domingo","Delta Air","Atlanta",0,3,"noche",0
"2857","2017-03-13","20:50:00","KATL","DAL","2017-03-13","20:43:00","KATL","DAL",13,3,"Lunes","Delta Air","Atlanta",0,7,"noche",0
"2858","2017-03-14","20:50:00","KATL","DAL","2017-03-14","20:44:00","KATL","DAL",14,3,"Martes","Delta Air","Atlanta",0,6,"noche",0
"2859","2017-03-15","20:50:00","KATL","DAL","2017-03-15","20:44:00","KATL","DAL",15,3,"Miercoles","Delta Air","Atlanta",0,6,"noche",0
"2860","2017-03-16","20:50:00","KATL","DAL","2017-03-16","20:45:00","KATL","DAL",16,3,"Jueves","Delta Air","Atlanta",0,5,"noche",0
"2861","2017-03-17","20:50:00","KATL","DAL","2017-03-17","22:16:00","KATL","DAL",17,3,"Viernes","Delta Air","Atlanta",0,86,"noche",1
"2862","2017-03-18","20:50:00","KATL","DAL","2017-03-18","20:45:00","KATL","DAL",18,3,"Sabado","Delta Air","Atlanta",0,5,"noche",0
"2863","2017-03-19","20:50:00","KATL","DAL","2017-03-19","20:38:00","KATL","DAL",19,3,"Domingo","Delta Air","Atlanta",0,12,"noche",0
"2864","2017-03-20","20:50:00","KATL","DAL","2017-03-20","20:52:00","KATL","DAL",20,3,"Lunes","Delta Air","Atlanta",0,2,"noche",0
"2865","2017-03-21","20:50:00","KATL","DAL","2017-03-21","21:05:00","KATL","DAL",21,3,"Martes","Delta Air","Atlanta",0,15,"noche",1
"2866","2017-03-22","20:50:00","KATL","DAL","2017-03-22","21:20:00","KATL","DAL",22,3,"Miercoles","Delta Air","Atlanta",0,30,"noche",1
"2867","2017-03-23","20:50:00","KATL","DAL","2017-03-23","20:41:00","KATL","DAL",23,3,"Jueves","Delta Air","Atlanta",0,9,"noche",0
